images,healthy,scab,frog_eye_leaf_spot,rust,complex,powdery_mildew
d9a4e38184ce7c7c.jpg,0,0,0,1,0,0
90ed9ba0a1376f16.jpg,1,0,0,0,0,0
bd154f595a1be0c2.jpg,0,0,0,1,0,0
dca4c59705fc9ad0.jpg,1,0,0,0,0,0
d872934cc5953735.jpg,0,0,0,1,0,0
dce117d600dffe00.jpg,0,0,1,0,0,0
f8bcd208e1c58dae.jpg,0,1,0,0,0,0
d08077878dcdb89d.jpg,0,0,0,0,1,0
85d027d8ed068e3f.jpg,0,0,1,0,0,0
ca2f23f322f078e1.jpg,0,0,1,0,0,0
da0fb9fc305cf048.jpg,0,1,0,0,0,0
8fadf039a06cd8f0.jpg,1,0,0,0,0,0
d5c23bbce28d421d.jpg,0,1,0,0,0,0
8a2d7d9ecad0e81c.jpg,0,1,0,0,0,0
eb10cbb9ad1a8c2b.jpg,1,0,0,0,0,0
cdfd5c912881eaca.jpg,1,0,0,0,0,0
e18f855851e0f8e7.jpg,0,1,0,0,0,0
a4a5d6d69e9a981c.jpg,1,0,0,0,0,0
c7d5199a657b900b.jpg,1,0,0,0,0,0
91984ef0262f3377.jpg,0,1,0,0,0,0
ddc358e20a6bc89d.jpg,0,0,1,0,0,0
bf679f609b84218c.jpg,1,0,0,0,0,0
ad8085cfd8f16aaa.jpg,0,1,0,0,0,0
e9d5c26a1d8c32da.jpg,0,0,1,0,0,0
99d965e4d24f0b92.jpg,0,0,0,0,0,1
8bdf70c0803feda1.jpg,0,0,0,1,0,0
fcfada8b826a80ca.jpg,1,0,0,0,0,0
c493255adbb658c3.jpg,0,1,0,0,0,0
f8a2171e4f1f0d83.jpg,1,0,0,0,0,0
c1b038b9b4971797.jpg,0,0,1,0,0,0
84bd3ec03579f183.jpg,0,1,0,0,0,0
bfdab2dac2c460a2.jpg,0,0,1,0,0,0
ff10f77cae600b01.jpg,0,0,1,0,0,0
bffbf27a8000aa8a.jpg,0,1,0,0,0,0
c67a01efc3374b60.jpg,0,0,0,0,1,0
ac768bf5ea9410b8.jpg,1,0,0,0,0,0
a920cdb61f60e66b.jpg,0,0,0,1,0,0
c15d3d3ae123c547.jpg,1,0,0,0,0,0
a1b83b5d8cc2fa29.jpg,1,0,0,0,0,0
98779993c891e48f.jpg,0,0,0,1,0,0
c1e663bafe42c44a.jpg,1,0,0,0,0,0
f04d6762eca8459e.jpg,0,0,1,0,0,0
852f58ed44ad6a55.jpg,0,1,0,0,0,0
bcd28d8f242f3730.jpg,0,0,0,0,0,1
fd2e5244551730ed.jpg,1,0,0,0,0,0
ec81c59d54f0ed68.jpg,0,0,0,0,1,0
ddcc29d3c5324ba8.jpg,0,0,0,0,0,1
dbcc2cc228963aeb.jpg,1,0,0,0,0,0
b72ade1d20c372c6.jpg,0,0,1,1,0,0
c27537e5e50f046c.jpg,0,0,1,0,0,0
946acb2709c33cd7.jpg,0,1,0,0,0,0
c5a137f13683cb46.jpg,0,0,1,0,0,0
8a832536921ecbfd.jpg,0,1,0,0,0,0
d8a00ff3446b7d2a.jpg,1,0,0,0,0,0
c0c083d79f833bba.jpg,0,1,0,0,0,0
bd9fc22bcd544071.jpg,0,0,1,0,0,0
dd8652f81dc2588f.jpg,0,1,0,0,0,0
d4f548f0d0f6d622.jpg,0,1,0,0,0,0
d67825d0f7d60155.jpg,0,1,0,0,0,0
d6ba608731ef1b90.jpg,0,0,1,0,0,0
aadaaff8ee54040a.jpg,0,1,0,0,0,0
c26e3f0170abb19d.jpg,0,0,0,0,1,0
e155c51bd5889b5c.jpg,0,0,0,0,0,1
92b4e9cb8e0ccccd.jpg,0,1,0,0,0,0
d092138f877f2587.jpg,0,1,0,0,0,0
97239796cada3858.jpg,0,1,1,0,1,0
e294d69ddd0d48e2.jpg,0,1,0,0,0,0
e034d6f038ba395b.jpg,0,0,0,1,1,0
97a83595219e3e53.jpg,1,0,0,0,0,0
91b27ad271c9c719.jpg,0,0,0,0,1,0
ab1883bdd07f8278.jpg,0,1,0,0,0,0
d0563fbb241b2ce1.jpg,0,0,0,0,0,1
89342ec87a3ed8b3.jpg,0,1,0,0,0,0
b0e182fffb213898.jpg,1,0,0,0,0,0
f7d0a0f802b3781f.jpg,0,1,1,0,1,0
c283666b8e6b6179.jpg,1,0,0,0,0,0
94b531898979f38b.jpg,1,0,0,0,0,0
b09c39baaad72aa1.jpg,0,0,1,0,0,0
e4aa95d3971b1a1a.jpg,1,0,0,0,0,0
fa3560c19737e90a.jpg,0,1,0,0,0,0
9edb7fbd50d1a000.jpg,0,1,0,0,0,0
ed108ed8003eaff6.jpg,0,0,0,1,0,0
e9c28bdf568550ac.jpg,1,0,0,0,0,0
e306368eef675016.jpg,1,0,0,0,0,0
a845c6bcd89635cb.jpg,0,1,0,0,0,0
df95639e30cc91c4.jpg,0,1,0,0,0,0
bee695369c810b93.jpg,0,0,1,0,0,0
97b54bc21f603746.jpg,0,1,0,0,0,0
9c3f1c10ba54ed56.jpg,1,0,0,0,0,0
b3e6c40e19bbf242.jpg,0,0,1,0,0,0
b8d969ae646c48b9.jpg,0,0,1,0,0,0
ea99c53b6e58e0c8.jpg,1,0,0,0,0,0
e99590ef2257a274.jpg,0,0,0,0,1,0
908fe0fa0f24fb1a.jpg,1,0,0,0,0,0
be5ab429ba3cf014.jpg,0,1,0,0,0,0
cdc815b993ce7889.jpg,0,1,0,0,0,0
b4274b8fdfb014a8.jpg,0,1,0,0,0,0
b9af3382921ae770.jpg,0,1,0,0,0,0
f8be9580a45c85e7.jpg,0,0,0,0,1,0
c6c4c4961b3f13e3.jpg,1,0,0,0,0,0
c126e25eb08f48ef.jpg,0,0,1,0,0,0
9fff0cd05c433740.jpg,0,0,1,0,0,0
aab5941defb14f00.jpg,0,1,1,0,0,0
d0dc971d26c3299b.jpg,1,0,0,0,0,0
f096d4decf456830.jpg,0,0,1,0,0,0
a5ab5f961e1a7031.jpg,1,0,0,0,0,0
87e3d0c12a7ba995.jpg,0,0,0,1,0,0
bd7ac0a58eb0da92.jpg,0,0,0,0,1,0
fa05c054c9d7ced2.jpg,1,0,0,0,0,0
d89d9ede82743229.jpg,0,0,0,1,0,0
c0ff18bfb811e503.jpg,0,0,0,1,1,0
af951cde41f43816.jpg,0,1,0,0,0,0
f522d62e882c9d75.jpg,0,0,0,1,0,0
efa918ce08bcc3b8.jpg,1,0,0,0,0,0
f060008e97f0ef77.jpg,0,0,0,0,1,0
c1c4f92f6d261792.jpg,0,0,1,0,0,0
b5cf9d3e58609223.jpg,0,0,1,0,0,0
b4ccd242496765af.jpg,1,0,0,0,0,0
b9802bdf905fc239.jpg,0,0,0,0,1,0
b424d0ff4f832437.jpg,0,0,0,0,1,0
87a5489f1e4dc3d2.jpg,0,1,0,0,0,0
f966d745a498053d.jpg,0,0,0,0,1,0
f4e5cd3c3071c3c8.jpg,0,0,0,0,1,0
bfa0b288de70a5c9.jpg,1,0,0,0,0,0
e781229fe9441e3e.jpg,0,0,1,0,0,0
a694c3cb86c66a5e.jpg,0,1,0,0,0,0
ca18dd7adc22cc8e.jpg,1,0,0,0,0,0
e9b616d9fc0a300f.jpg,0,1,0,0,0,0
c3e995b03b526a87.jpg,0,0,0,1,1,0
c8921cb1f317335e.jpg,0,1,0,0,0,0
d3c22b95c222bd5e.jpg,0,0,0,0,0,1
dcc09f6a1ba7660a.jpg,0,0,0,0,1,0
98679b806fc8876e.jpg,1,0,0,0,0,0
ebe393908947f858.jpg,0,0,1,0,0,0
ff002abf7c0a2365.jpg,0,0,0,1,0,0
ddc2379c21cf30d1.jpg,0,0,0,0,0,1
c52849de7fe51581.jpg,0,1,0,0,0,0
c6768ce5c0f09f19.jpg,0,0,0,1,0,0
edd22254c471ab9e.jpg,0,0,0,1,0,0
97cc6c90c76831fc.jpg,0,0,0,0,0,1
c8c03ddfeb881f09.jpg,0,0,0,0,1,0
b3f3ed460303387c.jpg,0,0,0,1,0,0
c0642fcf6b8bb10e.jpg,1,0,0,0,0,0
89b71da28857e672.jpg,1,0,0,0,0,0
a16ec5864adea78c.jpg,0,1,0,0,0,0
d67a60d2f0d5d4c1.jpg,0,1,0,0,0,0
8ebc94969f1252d9.jpg,1,0,0,0,0,0
d2ce7fb309b84894.jpg,0,0,1,0,0,0
fe32c8cb412aac5e.jpg,1,0,0,0,0,0
b8ec878268c4537f.jpg,1,0,0,0,0,0
dc8e3cad1f59d840.jpg,1,0,0,0,0,0
9fb7dfb1a0436003.jpg,0,0,1,0,0,0
901f704f717817b9.jpg,0,1,0,0,0,0
9d0f637846725e0b.jpg,0,1,0,0,0,0
85de25981e4b33d6.jpg,0,0,0,0,0,1
a995264e9f53a391.jpg,0,0,0,0,0,1
c0cc3188dcad5fd5.jpg,0,0,0,0,1,0
fcf588ce0bac4638.jpg,0,0,1,0,0,0
fa8bc0adc6458f61.jpg,1,0,0,0,0,0
a55ac55278a5709f.jpg,1,0,0,0,0,0
e290daf89d49b81e.jpg,0,0,0,1,0,0
859b5d802ded92e5.jpg,0,0,0,1,0,0
b6b7e90f8904115f.jpg,0,0,1,0,0,0
d2ce48abb09a7559.jpg,0,0,1,0,0,0
e9e33e85dc84a532.jpg,0,0,1,0,0,0
b55aad5449aaaaa3.jpg,0,1,0,0,0,0
869ecada95197b30.jpg,0,1,0,0,0,0
d63b62d4d73322a2.jpg,0,0,1,0,0,0
93bb3f6ea68d0241.jpg,0,1,0,0,0,0
c1b3a11c7c6d9e0e.jpg,0,0,0,0,0,1
f4abda38016aebc1.jpg,1,0,0,0,0,0
d992c0a5fc60a73e.jpg,0,0,0,0,0,1
c69394a0fe75aa54.jpg,0,1,0,0,0,0
88b3f86bc843d58d.jpg,0,0,0,1,0,0
9ad42c4b87774762.jpg,0,1,0,0,0,0
fb2d81cd1d5a4c38.jpg,1,0,0,0,0,0
923386b28db31bce.jpg,1,0,0,0,0,0
fc2bc00770d8e6f8.jpg,1,0,0,0,0,0
c1bf2946311fc0be.jpg,0,1,0,0,0,0
ccbf3e4341d4a1ca.jpg,1,0,0,0,0,0
89fd3f8768a01de0.jpg,1,0,0,0,0,0
cfb4bfded042a00c.jpg,0,1,0,0,0,0
f289c39d38a11bce.jpg,0,0,0,0,1,0
e0f2e1d7860f8e98.jpg,1,0,0,0,0,0
a23a87e34de5f218.jpg,0,1,0,0,0,0
a1da5dd4cae03caa.jpg,1,0,0,0,0,0
cbab30da923c9ca5.jpg,0,0,0,1,0,0
b9c4949bc0d24f8f.jpg,0,1,1,0,0,0
fc3a95f03194b8a9.jpg,0,0,1,0,0,0
a3ecfe85f0d23680.jpg,1,0,0,0,0,0
e1caa5852cb570be.jpg,0,1,0,0,0,0
c3b3d7904a783707.jpg,0,1,1,0,1,0
c7a822cf790aaa5d.jpg,0,1,0,0,0,0
d51fe92f506a8bc0.jpg,1,0,0,0,0,0
e02b86b99ad798ac.jpg,0,0,0,0,1,0
85b5d996605d1e0f.jpg,0,1,0,0,0,0
bf1040ed6d17369a.jpg,0,0,0,1,0,0
e8e4f34a052fc5aa.jpg,0,1,0,0,0,0
fe81989bc9ca20be.jpg,0,1,1,0,1,0
92e17e8ae8ade198.jpg,0,1,0,0,0,0
c1b585dd9cb4b838.jpg,0,1,0,0,0,0
ff9ce29e0b8a904a.jpg,0,1,0,0,0,0
a83a9d788ae57896.jpg,1,0,0,0,0,0
a8ef34d3b0f14370.jpg,1,0,0,0,0,0
d2f10c446e5a7bc9.jpg,0,0,0,0,0,1
be90d289c1007ff7.jpg,0,1,0,0,0,0
d4a3d60d0d6e7296.jpg,1,0,0,0,0,0
df03b6b220782eea.jpg,0,1,0,0,0,0
acdedc4a08655877.jpg,0,1,0,0,0,0
bee6c10382e4d7a9.jpg,0,0,1,0,0,0
899f3ae55a32e21c.jpg,1,0,0,0,0,0
f9a0c11f9e4839e3.jpg,1,0,0,0,0,0
80bf21a07dfcf047.jpg,0,0,1,0,0,0
ce8637b2c328e179.jpg,0,0,0,0,0,1
b035dfe1929e6518.jpg,0,0,0,0,1,0
ad94c095d6cbba45.jpg,0,1,0,0,0,0
a59a83d78b9a68e8.jpg,1,0,0,0,0,0
fdd608e58907e3e0.jpg,0,0,0,1,0,0
dbb249c5a9cd44d4.jpg,0,0,1,0,0,0
faa5c7b1653192e0.jpg,0,1,0,0,0,0
cfc087813b75c197.jpg,1,0,0,0,0,0
bab1d053e8abf442.jpg,0,0,1,0,0,0
ac7f81b41bc17c92.jpg,0,0,1,0,0,0
b5c751dc051e4e1e.jpg,0,0,0,0,0,1
ebd19f9c549a12d0.jpg,0,0,0,1,0,0
c3c13a9b21b4e747.jpg,0,0,0,0,0,1
c6fb06d03f1a4dd0.jpg,0,1,0,0,0,0
a768118771705f1f.jpg,0,0,1,1,0,0
babd9a9d928923b0.jpg,0,1,0,0,0,0
c0fe1e5229bd6552.jpg,0,0,0,0,0,1
abb8a707af00af51.jpg,1,0,0,0,0,0
9d9a916b81e74527.jpg,0,1,0,0,0,0
ce333d8d079f0a4a.jpg,0,0,1,0,1,0
bd8e91b46954cb94.jpg,0,0,0,0,0,1
853a15619eeb58c7.jpg,0,1,0,0,0,0
81cb3d2572b29b99.jpg,1,0,0,0,0,0
8b8c7565dcd0f960.jpg,1,0,0,0,0,0
ecf890a17ce77980.jpg,0,0,0,0,1,0
ad7737a0d282b51a.jpg,0,1,0,0,0,0
a196c2794ea0fe63.jpg,0,1,0,0,0,0
8cd3558f078f72e0.jpg,0,1,0,0,0,0
c59b650df607e518.jpg,1,0,0,0,0,0
b561e3ce939c941c.jpg,0,1,0,0,0,0
f69283c5cd6740a7.jpg,1,0,0,0,0,0
8b603b17723ea355.jpg,0,1,0,0,0,0
d2b6bab1158a8d8d.jpg,0,0,1,0,0,0
d09e0ff72c607325.jpg,1,0,0,0,0,0
c0073faf087e0f95.jpg,0,1,0,0,0,0
976e1ec60dcb023d.jpg,1,0,0,0,0,0
8dad7a6791407963.jpg,1,0,0,0,0,0
b8eec07e05726f50.jpg,0,0,0,1,0,0
bbede9c091850f0d.jpg,0,1,1,0,1,0
8ebe60843fd8b18b.jpg,0,0,1,0,0,0
a4e484f23a9bc9d9.jpg,0,0,0,0,1,1
85e53e8786664a9d.jpg,0,1,0,0,0,0
f1e08b5ada013c7e.jpg,0,0,1,0,0,0
ba06b0ea5d47aa4d.jpg,0,0,0,1,0,0
e2d6da84d93a632a.jpg,0,0,1,0,0,0
81fcce24b0ee5f90.jpg,0,0,0,0,0,1
f88c838f5e6b1866.jpg,0,0,0,1,0,0
cf8f088d954c46de.jpg,1,0,0,0,0,0
b1f0e55ada504b5a.jpg,1,0,0,0,0,0
8ccc8f24fec7448e.jpg,0,1,0,0,0,0
b48cd279e13ad0bc.jpg,0,1,0,0,0,0
efd0606bca648375.jpg,0,0,1,0,0,0
8f3bc0f76281e662.jpg,0,1,0,0,0,0
adf45b87c8e1c0e8.jpg,0,0,1,0,0,0
f6b7d282c89cac0d.jpg,0,0,1,0,0,0
999381af5a507557.jpg,0,0,0,0,1,0
adf991c9db48908b.jpg,0,0,0,1,0,0
96aa20cbd3aceaa5.jpg,0,1,0,0,0,0
c820349371fb6c9f.jpg,0,1,0,0,0,0
b4f0ee68059e95b4.jpg,1,0,0,0,0,0
aba055a8d25fbd41.jpg,1,0,0,0,0,0
b7494a17f96da00e.jpg,0,1,1,0,0,0
d4a290d29b43bd5e.jpg,0,1,0,0,0,0
eac1818da50d957f.jpg,0,1,0,0,0,0
ece68eb9709b2382.jpg,0,0,0,0,1,0
af7885c15ac3275a.jpg,0,1,0,0,0,0
a22d322b3df799c0.jpg,0,1,0,0,0,0
b166f1c9c0a6656d.jpg,0,0,0,0,1,0
ff00e6605ec75887.jpg,1,0,0,0,0,0
d7826acca9bcb862.jpg,0,0,1,0,0,0
c6cd66a452a59b5a.jpg,1,0,0,0,0,0
fae2d4c4c93a3b30.jpg,0,0,0,0,1,0
d1da92ca9e74da82.jpg,1,0,0,0,0,0
86b186392c03fdcf.jpg,0,0,0,1,0,0
adbc9082db89d8cd.jpg,1,0,0,0,0,0
c0922b657fab741c.jpg,0,1,0,0,0,0
b1858fa65f1d0e15.jpg,0,0,1,0,0,0
91819b70a8bfe395.jpg,0,0,0,1,0,0
fbea0f44b2909a78.jpg,0,1,0,0,0,0
817e97dad0c33ae0.jpg,0,1,0,0,0,0
90859ae05ae1f4df.jpg,0,0,0,0,1,0
c8619db972479936.jpg,1,0,0,0,0,0
cad4aef68af20652.jpg,0,1,0,0,0,0
c0c62f918de5bc0f.jpg,0,0,0,0,1,0
efa9f410cb80e4b3.jpg,0,0,1,0,0,0
ede2cf641686e0d8.jpg,0,1,0,0,0,0
a8f03562c2a4d9f7.jpg,0,0,0,0,0,1
a17c9256abb7350a.jpg,0,0,0,0,1,1
d924bb90ce61389f.jpg,0,1,0,0,0,0
abda897069356696.jpg,0,0,0,0,1,0
ad600a9ff749958a.jpg,0,0,1,0,0,0
ea496d75342a52ba.jpg,1,0,0,0,0,0
dd9bc134c897c817.jpg,0,0,1,0,0,0
abf6d2c60c612e99.jpg,1,0,0,0,0,0
bb92c39a8bf01d51.jpg,0,1,0,0,0,0
d2822e3e1b5f1db0.jpg,0,0,0,0,0,1
adb492c2d354a1eb.jpg,0,0,1,0,0,0
fd2ac19b469d1ab0.jpg,0,0,0,0,1,0
dfdf8881d4e0e416.jpg,0,1,0,0,0,0
b5c19fa54970e453.jpg,0,0,0,1,0,0
e1f59dc570897099.jpg,0,0,1,0,0,0
af50c50acaad5d8d.jpg,1,0,0,0,0,0
adb0dcc2cdc0c2f6.jpg,1,0,0,0,0,0
d1826b6a9797b8a1.jpg,0,1,0,0,0,0
eaa3d0c288c75b4f.jpg,0,1,0,0,0,0
b4d883d0cf974da4.jpg,0,0,1,0,0,0
8e78fa35c31587c4.jpg,0,0,1,1,0,0
c5b72c2a24924df7.jpg,0,0,0,0,1,0
8381c319657dfb68.jpg,0,0,0,1,0,0
8b9c25c9ac739a87.jpg,0,0,1,0,0,0
d6def363080d0c8f.jpg,0,0,0,1,0,0
f1bccbee83dc0098.jpg,1,0,0,0,0,0
efb0862a1efab882.jpg,1,0,0,0,0,0
c9f31eb4f6d804a8.jpg,0,0,0,1,0,0
ee2780ff9d471908.jpg,0,1,0,0,0,0
d5cfbf484b606c41.jpg,1,0,0,0,0,0
e0378f8fbd987090.jpg,0,1,0,0,0,0
8085d341ee57f03f.jpg,0,1,0,0,0,0
e9b621ca16ad3d54.jpg,1,0,0,0,0,0
ad51d44bd8ed40dc.jpg,0,1,0,0,0,0
b450c27ade59ab2c.jpg,0,0,1,0,0,0
88dc1ee9f4258fa2.jpg,1,0,0,0,0,0
fa37c0d9dcb8018b.jpg,1,0,0,0,0,0
a80a8eafb4c536b6.jpg,0,1,0,0,0,0
addec069d820f536.jpg,0,1,0,0,0,0
914859ed6cf69472.jpg,1,0,0,0,0,0
9d5460c8e7b35ca6.jpg,0,0,0,1,0,0
b89d7c5ff0a1d280.jpg,0,0,1,0,0,0
80ea75af4276ad29.jpg,0,1,0,0,0,0
f3249c3b0e892b8f.jpg,0,0,0,1,0,0
b4a3c8859bd25b3a.jpg,1,0,0,0,0,0
959dc2e94b1d1c87.jpg,0,1,1,0,0,0
915837c02b5f61bd.jpg,0,1,0,0,0,0
b0b213db5b4ba855.jpg,0,0,1,0,0,0
a8ad903ff069b594.jpg,0,0,1,0,0,0
a9b9a1f4c9505f83.jpg,0,0,0,0,1,0
bfed12c0a982659e.jpg,0,0,1,0,0,0
e9adc2d4ffe820a0.jpg,1,0,0,0,0,0
ecf9cc60308e2b57.jpg,0,0,0,1,0,0
d0a1009ea59f6fd6.jpg,1,0,0,0,0,0
dbe1b3846e06b86a.jpg,0,0,0,1,0,0
906b2f9f62c0ed68.jpg,0,0,0,0,0,1
f495908f8f9e6560.jpg,1,0,0,0,0,0
94e1c6c79e9f0968.jpg,0,0,0,0,1,0
a67a28ca69af650d.jpg,0,0,0,1,0,0
98f4000fff7b8313.jpg,0,0,0,1,0,0
a1b0d0871f0dcff8.jpg,0,1,0,0,0,0
c8232d72e49307df.jpg,1,0,0,0,0,0
e4787a671ab512b1.jpg,0,1,0,0,0,0
9db07f4d938388e4.jpg,0,0,0,1,0,0
c53b70395fb1b130.jpg,0,1,0,0,0,0
acdc8d88549873d7.jpg,0,1,0,0,0,0
acd0d5a941766b66.jpg,0,0,0,0,0,1
8bc77432bb1c5670.jpg,1,0,0,0,0,0
b4b5c898b69d930b.jpg,0,0,1,0,0,0
b76bab449b542855.jpg,0,1,0,0,0,0
a829cb961deda507.jpg,1,0,0,0,0,0
a484c1ca4bfdad2d.jpg,1,0,0,0,0,0
de22c00ae5df626d.jpg,0,1,1,0,1,0
c4d0d0f9711f6137.jpg,0,1,0,0,0,0
82db97c102e8cf9d.jpg,1,0,0,0,0,0
9dc3389fc49644d6.jpg,0,0,0,0,0,1
c0a19756722bbd56.jpg,0,0,1,0,0,0
d14360c1903f7beb.jpg,0,0,0,1,0,0
f198e1c8ff003e65.jpg,1,0,0,0,0,0
95960b8f4532787d.jpg,1,0,0,0,0,0
a4829bcdef14c617.jpg,0,0,0,0,1,0
a96a2fe6c583243d.jpg,0,1,0,0,0,0
e5e6dc266f02609e.jpg,0,0,1,0,0,0
c5143eb3279b7268.jpg,0,0,0,0,0,1
efd47470153a423d.jpg,0,1,0,0,0,0
a6f94a47de0e9491.jpg,0,0,1,0,0,0
ab91d1a9d4b49a6c.jpg,0,0,0,1,0,0
90b5d0fb4f3e22d0.jpg,0,0,0,0,1,0
a0ed9ad6c7096a55.jpg,1,0,0,0,0,0
c1c2233a0fb3dc1f.jpg,0,0,0,1,0,0
8ce35db6e11866d1.jpg,0,1,0,0,0,0
96952d807ec276d6.jpg,0,1,0,0,0,0
ed96969ad6954a41.jpg,0,1,0,0,0,0
cfcc7250b45598ba.jpg,0,1,0,0,0,0
cac0033ba92a7fd9.jpg,0,0,1,0,0,0
d5f22af236257225.jpg,0,1,0,0,0,0
958ab785cb949596.jpg,0,1,0,0,0,0
853067b3ec9c52ae.jpg,0,1,1,0,0,0
8161733dfc3c1c65.jpg,0,0,0,1,0,0
e0e88a09da1237ff.jpg,0,0,0,0,1,0
9f8e61371a3d3550.jpg,0,0,0,0,1,0
e09f855a8778b8f0.jpg,0,1,1,0,1,0
fdd292ede0636094.jpg,0,1,0,0,0,0
a1b4259a7e5a4e69.jpg,1,0,0,0,0,0
fcf4081e9ca09d73.jpg,1,0,0,0,0,0
9a754e9d3aec9142.jpg,0,1,0,0,0,0
b498c269bc25badc.jpg,0,0,0,0,1,0
89ec44e46dc276b9.jpg,0,1,0,0,0,0
92cdca92ad922cfa.jpg,0,1,0,0,0,0
b8f19421babc99c6.jpg,0,1,0,0,0,0
9587708423af6b3e.jpg,0,1,0,0,0,0
c0ea06c9bfa5d8a6.jpg,0,1,0,0,0,0
90d349c987f42f1d.jpg,1,0,0,0,0,0
b0f4c0c96111ef9f.jpg,0,0,0,0,1,0
a8858df4e4fe3618.jpg,0,1,1,0,0,0
b76dd74acc1084ce.jpg,0,0,0,1,0,0
f299876668ac9d1a.jpg,0,0,0,1,0,0
9f17329e5243907d.jpg,0,1,0,0,0,0
b59296b49a9292d7.jpg,0,0,1,0,0,0
c0f3931a78e1c6e6.jpg,0,0,1,0,0,0
f4c1c1991c683b6f.jpg,0,1,1,0,0,0
f492c79b1cd9300f.jpg,1,0,0,0,0,0
da3f9a971817601e.jpg,0,0,1,0,0,0
97828af0ff5b5070.jpg,0,0,1,0,0,0
85b5c98f1a9227a7.jpg,0,1,1,0,1,0
fd8426f1d213f429.jpg,0,0,1,0,0,0
95f66940b6d6aac1.jpg,0,0,1,0,0,0
81b3f17d0c24ff03.jpg,1,0,0,0,0,0
ba1d31639058daeb.jpg,0,0,0,1,1,0
e429cc9b99a931cb.jpg,0,0,0,0,0,1
c6af7edb2f912001.jpg,0,0,1,0,0,0
cab5a730a79bc238.jpg,1,0,0,0,0,0
cccb301ddac79871.jpg,0,1,0,0,0,0
aec0dab7641fb40c.jpg,0,0,0,0,1,0
956291ca4b7ad758.jpg,1,0,0,0,0,0
96ed12126c1a86ff.jpg,0,1,0,0,0,0
edb149d9308ced0b.jpg,0,0,0,1,0,0
ed966a4e1c6c38b2.jpg,0,0,1,0,0,0
b465cbd64c19725a.jpg,0,1,0,0,0,0
c85f3e2036ef12ca.jpg,0,1,0,0,0,0
f4211b926adbd6e0.jpg,1,0,0,0,0,0
c3e00fc3f6af4096.jpg,0,1,0,0,0,0
b841b309d29edb5a.jpg,0,1,1,0,0,0
e8c7c06f8f701d70.jpg,0,1,0,0,0,0
a7c6e7c206fc08bc.jpg,0,0,0,0,0,1
abaf573894517854.jpg,0,1,0,0,0,0
c1dc6b39701eca8e.jpg,0,0,0,0,0,1
d3cec18aa4df089d.jpg,1,0,0,0,0,0
9bb0c062e31fb69c.jpg,0,1,0,0,0,0
a9b665c8d285b1e5.jpg,1,0,0,0,0,0
aab65b60c5b6f0c2.jpg,0,0,1,0,0,0
8a972fc8126ef136.jpg,0,1,0,0,0,0
a994d6d291da40fd.jpg,0,1,0,0,0,0
eb6c88e07c1f2633.jpg,0,0,1,0,0,0
85b9a99a4bcc6dc8.jpg,0,1,0,0,0,0
f093f6605fa108bd.jpg,0,0,1,0,0,0
c0b00f5bf19cb1ce.jpg,0,0,1,0,0,0
bf0162fe6c4098cf.jpg,0,0,1,0,0,0
bd7fd06581168732.jpg,0,1,1,0,0,0
a79492e90e653ec3.jpg,0,1,0,0,0,0
efe9cf50cf1a0a08.jpg,0,0,1,0,0,0
c0c73d4ea046bf6c.jpg,0,1,0,0,0,0
b5a3475ea46cc2aa.jpg,0,0,1,0,0,0
86f9e7355a26384c.jpg,0,1,0,0,0,0
8935609715f7d28b.jpg,0,1,0,0,0,0
b570dc9839c191e7.jpg,0,0,1,1,0,0
e1019ab5ddd11acb.jpg,1,0,0,0,0,0
828535ca4b7e2ed6.jpg,0,1,0,0,0,0
fd80cfc1c3e32b03.jpg,0,0,0,0,0,1
b14ddac46a2a3795.jpg,0,1,0,0,0,0
886f2ea5bdd5a121.jpg,0,0,0,0,0,1
cc448768ff40fe07.jpg,0,0,1,0,0,0
ed289827d57592f0.jpg,0,1,1,0,0,0
a88795d8d2398b3d.jpg,0,0,0,0,1,1
ea675274ca82ac9b.jpg,1,0,0,0,0,0
d79341f2584f4257.jpg,0,1,0,0,0,0
e26867cf9c5c98b0.jpg,0,0,0,0,1,0
e568ca54cddd2d81.jpg,0,0,0,1,0,0
87356af8652f7818.jpg,0,1,0,0,0,0
e5bb8da06acd3740.jpg,1,0,0,0,0,0
c4c64aee694496be.jpg,1,0,0,0,0,0
e257f4861f90e21e.jpg,0,0,0,0,0,1
d5fde88500c61ddc.jpg,0,0,1,0,0,0
a89fc0503e7c29bd.jpg,0,0,0,1,0,0
e7ba97c10ada618c.jpg,1,0,0,0,0,0
87fa3f21f4659034.jpg,0,0,0,0,1,0
bf36052ada36063d.jpg,1,0,0,0,0,0
f52b20978f3d28e1.jpg,1,0,0,0,0,0
e493c289c66f313e.jpg,0,0,0,1,1,0
bda1055bacb0578d.jpg,0,0,1,0,0,0
fc0795f8820b0bcf.jpg,0,1,0,0,0,0
af5e95807a7f2a80.jpg,0,0,0,1,0,0
e0c48514f0f5f763.jpg,0,1,0,0,0,0
d9d1f89399c8856c.jpg,0,1,0,0,0,0
c4c62f9f70df01e0.jpg,0,0,1,0,0,0
e5c9d28f8a15ac99.jpg,0,0,0,1,0,0
cd18a7b9792c1b4c.jpg,0,0,1,0,0,0
fa04e7286fcd6254.jpg,0,1,0,0,0,0
bc8d94cad7cb2b02.jpg,0,0,0,0,1,0
eb381c85c11cb5de.jpg,0,0,1,0,0,0
